ID,URL,Price Selector,Discount Price Selector
13,https://saharkhizland.com/product/%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86-%D8%B3%D8%B1%DA%AF%D9%84-15-%DA%AF%D8%B1%D9%85-%D9%88%DB%8C%DA%98%D9%87,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
16,https://saharkhizland.com/product/%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86-%D8%B3%D8%B1%DA%AF%D9%84-%D8%A7-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
209,https://saharkhizland.com/product/%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86-%D9%86%DA%AF%DB%8C%D9%86-4-%DA%AF%D8%B1%D9%85-%D8%A2%D8%B0%DB%8C%D9%86-%D8%AC%D8%B9%D8%A8%D9%87,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
12,https://saharkhizland.com/product/%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86-%D8%B3%D8%B1%DA%AF%D9%84-05%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
14,https://saharkhizland.com/product/%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86-%D8%B3%D8%B1%DA%AF%D9%84-5-%DA%AF%D8%B1%D9%85-%D8%AE%D8%A7%D8%AA%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
17,https://saharkhizland.com/product/%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86-%D8%B3%D8%B1%DA%AF%D9%84-1-%DA%AF%D8%B1%D9%85-%D8%AE%D8%A7%D8%AA%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
26,https://saharkhizland.com/product/%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86-%D8%B3%D8%B1%DA%AF%D9%84-1-%D9%85%D8%AB%D9%82%D8%A7%D9%84-%DA%A9%D8%A7%D8%AF%D9%88%DB%8C%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
41,https://saharkhizland.com/product/%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86-4-%DA%AF%D8%B1%D9%85-%D8%AE%D8%A7%D8%AA%D9%85-%DA%A9%D8%A7%D8%AF%D9%88%DB%8C%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
585,https://saharkhizland.com/product/%D8%B9%D8%B3%D9%84-%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86%DB%8C-450-%DA%AF%D8%B1%D9%85-%D9%BE%D8%AA,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
72,https://saharkhizland.com/product/%D8%B2%D8%B1%D8%B4%DA%A9-150-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
